domain,role,mode,old_champion,old_model_family,new_rf_champion,champion_final,promoted,old_f1,new_f1,delta_f1,old_recall,new_recall,delta_recall,old_precision,new_precision,delta_precision,old_specificity,new_specificity,delta_specificity,old_balanced_accuracy,new_balanced_accuracy,delta_balanced_accuracy,old_roc_auc,new_roc_auc,delta_roc_auc,old_pr_auc,new_pr_auc,delta_pr_auc,old_brier,new_brier,delta_brier,old_class,new_class,old_confidence_pct,new_confidence_pct,selection_reason
anxiety,psychologist,psychologist_2_3,anxiety__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,anxiety__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,anxiety__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8372093023255814,0.8372093023255814,0.0,0.8372093023255814,0.8372093023255814,0.0,0.8372093023255814,0.8372093023255814,0.0,0.964467005076142,0.9644670050761421,1.1102230246251565e-16,0.9008381537008618,0.9008381537008618,0.0,0.97339452248849,0.9733945224884901,1.1102230246251565e-16,0.89612205748892,0.89612205748892,0.0,0.1215485431123243,0.12154854311232437,6.938893903907228e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
anxiety,psychologist,psychologist_full,anxiety__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,anxiety__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.7662337662337663,0.7662337662337663,0.0,0.686046511627907,0.686046511627907,0.0,0.8676470588235294,0.8676470588235294,0.0,0.9771573604060914,0.9771573604060914,0.0,0.8316019360169992,0.8316019360169992,0.0,0.9554952189824106,0.9554952189824106,0.0,0.8598799565788883,0.8598799565788883,0.0,0.1582824747037536,0.15828247470375356,-2.7755575615628914e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
conduct,caregiver,caregiver_1_3,conduct__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8902077151335311,0.8936170212765957,0.003409306143064561,0.9375,0.91875,-0.018750000000000044,0.847457627118644,0.8698224852071006,0.022364858088456563,0.915625,0.93125,0.015625,0.9265625,0.925,-0.0015624999999999112,0.9798046875,0.9793359374999999,-0.0004687500000001288,0.9551823306213616,0.9536935754253465,-0.0014887551960151013,0.0578663135437616,0.0554501956251495,-0.0024161179186120985,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,best_guard_compliant_rf_based_candidate
conduct,caregiver,caregiver_2_3,conduct__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8662790697674418,0.8662790697674418,0.0,0.93125,0.93125,0.0,0.8097826086956522,0.8097826086956522,0.0,0.890625,0.890625,0.0,0.9109375,0.9109375,0.0,0.97701171875,0.9770117187499999,-1.1102230246251565e-16,0.9555356459496308,0.9555356459496309,1.1102230246251565e-16,0.1324384607101465,0.13243846071014648,-2.7755575615628914e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
conduct,caregiver,caregiver_full,conduct__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8708708708708709,0.8765432098765432,0.005672339005672322,0.90625,0.8875,-0.018750000000000044,0.838150289017341,0.8658536585365854,0.027703369519244347,0.9125,0.93125,0.018750000000000044,0.909375,0.909375,0.0,0.975078125,0.9742578125000001,-0.0008203124999999201,0.9496409745851444,0.9444381405188534,-0.005202834066290962,0.0639605496569439,0.062264566429061724,-0.0016959832278821696,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_improved_by_final_rf_plus
conduct,psychologist,psychologist_1_3,conduct__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.888235294117647,0.8909657320872274,0.0027304379695803904,0.94375,0.89375,-0.04999999999999993,0.8388888888888889,0.8881987577639752,0.04930986887508626,0.909375,0.94375,0.03437499999999993,0.9265625,0.91875,-0.0078125,0.978828125,0.97955078125,0.0007226562499998979,0.9555839908013486,0.9555662571778356,-1.7733623512983243e-05,0.0589950192283938,0.06951630522834215,0.010521285999948352,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,best_guard_compliant_rf_based_candidate
conduct,psychologist,psychologist_2_3,conduct__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8765432098765432,0.8765432098765432,0.0,0.8875,0.8875,0.0,0.8658536585365854,0.8658536585365854,0.0,0.93125,0.93125,0.0,0.909375,0.909375,0.0,0.9762890625,0.9752148437499999,-0.0010742187500001332,0.9525368478760669,0.9491031031044495,-0.0034337447716173974,0.0634952314087904,0.06207127420985166,-0.001423957198938744,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
conduct,psychologist,psychologist_full,conduct__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,conduct__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8738461538461538,0.8746177370030581,0.0007715831569042875,0.8875,0.89375,0.006250000000000089,0.8606060606060606,0.8562874251497006,-0.0043186354563600204,0.928125,0.925,-0.0031249999999999334,0.9078125,0.909375,0.0015625000000000222,0.975546875,0.9748046875,-0.0007421874999999911,0.9514690061636442,0.9484107860246479,-0.0030582201389962593,0.0638266965070053,0.062206107554836056,-0.0016205889521692454,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
depression,caregiver,caregiver_1_3,depression__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8488372093023255,0.8636363636363636,0.014799154334038112,0.8902439024390244,0.926829268292683,0.03658536585365857,0.8111111111111111,0.8085106382978723,-0.00260047281323883,0.957286432160804,0.9547738693467337,-0.002512562814070307,0.9237651672999142,0.9408015688197083,0.01703640151979413,0.9775094987130776,0.9770805245740899,-0.0004289741389876811,0.8476576091976749,0.8381279998498211,-0.00952960934785374,0.0563713172310038,0.05174349233009249,-0.0046278249009113065,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,83.7,84.9,f1_improved_by_final_rf_plus
depression,caregiver,caregiver_2_3,depression__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.847457627118644,0.8622754491017964,0.014817821983152402,0.9146341463414634,0.8780487804878049,-0.03658536585365857,0.7894736842105263,0.8470588235294118,0.057585139318885425,0.949748743718593,0.9673366834170855,0.017587939698492483,0.9321914450300282,0.9226927319524452,-0.009498713077582988,0.9769273195244514,0.9787044981002574,0.0017771785758059488,0.8443997129407212,0.8580435913991299,0.013643878458408643,0.0590826149576861,0.04650110697156305,-0.01258150798612305,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_HIGH_CONFIDENCE,84.9,88.5,f1_improved_by_final_rf_plus
depression,caregiver,caregiver_full,depression__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8421052631578947,0.8421052631578947,0.0,0.8780487804878049,0.8780487804878049,0.0,0.8089887640449438,0.8089887640449438,0.0,0.957286432160804,0.957286432160804,0.0,0.9176676063243044,0.9176676063243044,0.0,0.9747824488295134,0.9747824488295134,0.0,0.8627960639110135,0.8627960639110135,0.0,0.0415852128828982,0.041585212882898286,8.326672684688674e-17,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_matched_with_recall_gain
depression,psychologist,psychologist_1_3,depression__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8554913294797688,0.8651685393258427,0.009677209846073898,0.902439024390244,0.9390243902439024,0.03658536585365835,0.8131868131868132,0.8020833333333334,-0.011103479853479814,0.957286432160804,0.9522613065326633,-0.005025125628140725,0.929862728275524,0.9456428483882828,0.015780120112758866,0.9770498835641622,0.9776320627527884,0.0005821791886261307,0.864188384932249,0.8626651727760357,-0.001523212156213316,0.0506447365643547,0.046624319490745504,-0.0040204170736091935,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.3,84.9,f1_improved_by_final_rf_plus
depression,psychologist,psychologist_2_3,depression__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8604651162790697,0.8674698795180723,0.007004763239002565,0.902439024390244,0.8780487804878049,-0.024390243902439157,0.8222222222222222,0.8571428571428571,0.03492063492063491,0.9597989949748744,0.9698492462311558,0.01005025125628134,0.9311190096825592,0.9239490133594803,-0.007169996323078909,0.9774788577031498,0.9788577031498958,0.0013788454467460465,0.8457591170679615,0.8578131325823328,0.012054015514371352,0.0546991970517486,0.04890516671652412,-0.005794030335224486,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_HIGH_CONFIDENCE,84.9,88.9,f1_improved_by_final_rf_plus
depression,psychologist,psychologist_full,depression__psychologist_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,depression__psychologist_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8342857142857143,0.8342857142857143,0.0,0.8902439024390244,0.8902439024390244,0.0,0.7849462365591398,0.7849462365591398,0.0,0.949748743718593,0.949748743718593,0.0,0.9199963230788086,0.9199963230788086,0.0,0.9717183478367446,0.9717183478367446,0.0,0.8245791776503679,0.8245791776503679,0.0,0.0487516434420852,0.04875164344208528,8.326672684688674e-17,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.8,84.8,f1_matched_with_recall_gain
elimination,caregiver,caregiver_1_3,elimination__caregiver_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8363636363636363,0.8363636363636363,0.0,0.8846153846153846,0.8846153846153846,0.0,0.7931034482758621,0.7931034482758621,0.0,0.97196261682243,0.9719626168224299,-1.1102230246251565e-16,0.9282890007189072,0.9282890007189073,1.1102230246251565e-16,0.9563039180445724,0.9563039180445723,-1.1102230246251565e-16,0.889206555569716,0.889206555569716,0.0,0.0758135121059582,0.07581351210595827,6.938893903907228e-17,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_matched_with_recall_gain
elimination,caregiver,caregiver_2_3,elimination__caregiver_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8214285714285714,0.8440366972477065,0.022608125819135072,0.8846153846153846,0.8846153846153846,0.0,0.7666666666666667,0.8070175438596491,0.04035087719298236,0.9672897196261684,0.9742990654205608,0.007009345794392385,0.9259525521207764,0.9294572250179727,0.003504672897196248,0.9508896477354422,0.9527093817397556,0.0018197340043134558,0.8606195074052196,0.8711733298154449,0.010553822410225289,0.1324794453750367,0.10989239760085073,-0.022587047774185964,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_improved_by_final_rf_plus
elimination,caregiver,caregiver_full,elimination__caregiver_full__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__caregiver_full__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8333333333333334,0.8403361344537815,0.007002801120448154,0.9615384615384616,0.9615384615384616,0.0,0.7352941176470589,0.746268656716418,0.01097453906935908,0.9579439252336448,0.9602803738317757,0.002336448598130869,0.9597411933860532,0.9609094176851186,0.001168224299065379,0.9782755212077642,0.9767703091301222,-0.001505212077641982,0.7453696641138292,0.7114713669912246,-0.033898297122604615,0.0294874490095401,0.036508747399788904,0.007021298390248804,ACTIVE_LIMITED_USE,ACTIVE_MODERATE_CONFIDENCE,63.0,84.7,f1_improved_by_final_rf_plus
elimination,psychologist,psychologist_1_3,elimination__psychologist_1_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__psychologist_1_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8135593220338984,0.8333333333333334,0.019774011299435013,0.9230769230769232,0.9615384615384616,0.038461538461538325,0.7272727272727273,0.7352941176470589,0.008021390374331583,0.9579439252336448,0.9579439252336449,1.1102230246251565e-16,0.940510424155284,0.9597411933860532,0.019230769230769273,0.9791292235801582,0.9768826383896477,-0.002246585190510464,0.7475775360417276,0.7279692033285373,-0.01960833271319029,0.0310894869692797,0.03366288075898084,0.0025733937897011415,ACTIVE_LIMITED_USE,ACTIVE_LIMITED_USE,63.0,63.0,f1_improved_by_final_rf_plus
elimination,psychologist,psychologist_2_3,elimination__psychologist_2_3__hybrid_rf_max_real_metrics_v1__rf__same_inputs_v10,rf,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,elimination__psychologist_2_3__hybrid_final_rf_plus_maximize_metrics_v1__rf__same_inputs_v11,yes,0.8376068376068376,0.847457627118644,0.009850789511806401,0.9423076923076924,0.9615384615384616,0.019230769230769162,0.7538461538461538,0.7575757575757576,0.0037296037296037365,0.9626168224299064,0.9626168224299065,1.1102230246251565e-16,0.9524622573687994,0.9620776419841841,0.009615384615384692,0.9776464773544212,0.978859633357297,0.0012131560028757482,0.6970361089101744,0.7516809777444127,0.05464486883423825,0.0362578171802471,0.03511408665786576,-0.001143730522381342,ACTIVE_MODERATE_CONFIDENCE,ACTIVE_MODERATE_CONFIDENCE,84.9,84.9,f1_improved_by_final_rf_plus
