feature,importance_mean,importance_std
cat__sex_assigned_at_birth_Male,0.26059895833333335,0.024887932410859282
num__has_sdq,0.06296875000000002,0.018453346238912746
num__cbcl_externalizing_proxy,0.05002604166666667,0.012888757230005828
num__sdq_peer_problems,0.029218750000000005,0.01832889387536644
num__cbcl_aggressive_behavior_proxy,0.01510416666666663,0.009934819039130897
num__cdi_total,0.012760416666666607,0.002139541240254555
num__sdq_conduct_problems,0.009192708333333322,0.005740164633297624
num__sdq_impact,0.008828124999999964,0.008060894946825044
num__age_years,0.005286458333333322,0.00678014183853805
num__cbcl_internalizing_proxy,0.0046875,0.0019918044974971817
num__cbcl_rule_breaking_proxy,0.00390625,0.0027621358640099515
num__has_mfq_p,0.003515625,0.0007812500000000002
num__sdq_prosocial_behavior,0.003125,0.0015625000000000003
num__cbcl_attention_problems_proxy,0.00078125,0.0015624999999999999
num__comorbidity_count_5targets,0.000390625,0.0007812500000000002
num__cbcl_anxious_depressed_proxy,0.0,0.0
num__mfq_p_total,0.0,0.0
num__has_cbcl,0.0,0.0
num__has_mfq_sr,0.0,0.0
num__release,0.0,0.0
num__has_cdi,0.0,0.0
num__sdq_emotional_symptoms,0.0,0.0
num__sdq_hyperactivity_inattention,-0.001171875,0.000956831930774679
cat__sex_assigned_at_birth_Female,-0.001171875,0.000956831930774679
num__sdq_total_difficulties,-0.002734375,0.0015625
num__mfq_sr_total,-0.003125,0.0009568319307746789
