domain,mode,source_campaign,model_family,feature_set_id,calibration,threshold_policy,threshold,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,quality_label,overfit_gap_train_val_ba,final_class,config_id,n_features
anxiety,psychologist_2_3,final_honest_improvement_v1,logreg,engineered_pruned_no_eng_v1,none,balanced,0.7899999999999999,0.891566265060241,0.8604651162790697,0.9771573604060914,0.9188112383425806,0.8757396449704142,0.9794593318380356,0.931394926615426,0.0520635509085647,aceptable,0.0314996261755794,PRIMARY_WITH_CAVEAT,logreg_balanced_v3,60.0
anxiety,psychologist_full,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_full,none,f1_recall_structural_target_band,0.5,0.8222222222222222,0.8604651162790697,0.9593908629441624,0.9099279896116161,0.8409090909090909,0.9744127021603117,0.8859771705054296,0.10618304343873512,bueno,0.0323456498642427,HOLD_FOR_LIMITATION,hgb_guard_mid_v1,151.0
conduct,caregiver_1_3,rebuild_v2,rf,precision_oriented_subset,none,recall_constrained,0.59,0.9019607843137256,0.8625,0.953125,0.9078125,0.8817891373801917,0.97841796875,0.9500801871541836,0.0563854385479201,bueno,0.0654203453329917,PRIMARY_WITH_CAVEAT,,
conduct,caregiver_2_3,hybrid_structural_mode_rescue_v1,logreg,registry_stability_pruned_subset,none,f1_recall_structural_target_band,0.55,0.8426966292134831,0.9375,0.9125,0.925,0.8875739644970414,0.97568359375,0.9503668919951279,0.07909290391366787,bueno,0.0895893184750032,REJECT_AS_PRIMARY,logreg_guard_strong_v1,49.0
conduct,caregiver_full,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,none,balanced,0.4449999999999999,0.8076923076923077,0.91875,0.890625,0.9046875,0.8596491228070176,0.9746875,0.9499594639068576,0.0622859399714159,aceptable,-0.002604698506553,PRIMARY_WITH_CAVEAT,rf_regularized_v1,47.0
conduct,psychologist_1_3,rebuild_v2,rf,compact_subset,sigmoid,recall_constrained,0.6449999999999999,0.9090909090909092,0.8125,0.959375,0.8859375,0.858085808580858,0.97728515625,0.9542627941351364,0.0585440516294588,aceptable,0.0665428038305515,PRIMARY_WITH_CAVEAT,,
conduct,psychologist_2_3,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,isotonic,balanced,0.3799999999999999,0.8846153846153846,0.8625,0.94375,0.903125,0.8734177215189873,0.9715234375,0.9324443838258124,0.0598157660888244,bueno,0.0353743996832196,ROBUST_PRIMARY,,
conduct,psychologist_full,conduct_honest_retrain_v1,rf,engineered_compact_no_shortcuts_v1,isotonic,balanced,0.3349999999999999,0.8439306358381503,0.9125,0.915625,0.9140625,0.8768768768768769,0.975634765625,0.9413294156917726,0.0601968414247834,aceptable,-0.0041655725960432,PRIMARY_WITH_CAVEAT,rf_balanced_subsample_v1,56.0
depression,caregiver_1_3,hybrid_structural_mode_rescue_v1,rf,structural_ranked_1_3,none,f1_recall_structural_target_band,0.59,0.7956989247311828,0.9024390243902439,0.9522613065326633,0.9273501654614535,0.8457142857142858,0.9798994974874372,0.91517180652367,0.05017421625897226,malo,0.0620135029967384,HOLD_FOR_LIMITATION,rf_structural_regularized_v1,42.0
depression,caregiver_2_3,hybrid_structural_mode_rescue_v1,extra_trees,structural_compact_2_3,none,f1_recall_structural_target_band,0.61,0.7978723404255319,0.9146341463414634,0.9522613065326633,0.9334477264370633,0.8522727272727273,0.9797156514278711,0.9079978667723727,0.05842512160870217,malo,0.0295357090816352,HOLD_FOR_LIMITATION,extra_trees_structural_regularized_v1,69.0
depression,caregiver_full,hybrid_v6_quick_champion_guard_hotfix_v1,hgb,no_shortcut_v1,none,f1_recall_target_band,0.4020000000000001,0.7710843373493976,0.7804878048780488,0.9522613065326632,0.866374555705356,0.7757575757575758,0.9722086039955876,0.8577614162582414,0.0522703689418287,bueno,0.0585190019107159,HOLD_FOR_LIMITATION,hgb_quick_guard_v1,125.0
depression,psychologist_1_3,hybrid_structural_mode_rescue_v1,rf,structural_compact_1_3,none,f1_recall_structural_target_band,0.6599999999999999,0.8271604938271605,0.8170731707317073,0.964824120603015,0.8909486456673612,0.8220858895705522,0.9795011643583773,0.91064630326594,0.049363935946431334,malo,0.0425164172338623,HOLD_FOR_LIMITATION,rf_structural_regularized_v1,41.0
depression,psychologist_2_3,hybrid_structural_mode_rescue_v1,extra_trees,structural_compact_2_3,none,f1_recall_structural_target_band,0.6,0.7835051546391752,0.926829268292683,0.9472361809045227,0.9370327245986028,0.8491620111731844,0.9798688564775094,0.9104946822140751,0.05761983758506787,aceptable,0.0283597546873053,HOLD_FOR_LIMITATION,extra_trees_structural_regularized_v1,83.0
depression,psychologist_full,hybrid_v6_quick_champion_guard_hotfix_v1,hgb,no_shortcut_v1,none,f1_recall_target_band,0.388,0.7831325301204819,0.7926829268292683,0.9547738693467336,0.8737283980880011,0.7878787878787878,0.9750275769089348,0.8740526749277387,0.0494030151469596,bueno,0.0747947052334845,PRIMARY_WITH_CAVEAT,hgb_quick_guard_v1,150.0
elimination,caregiver_1_3,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_1_3,none,f1_recall_structural_target_band,0.39,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05484200302221812,bueno,0.0405293059607761,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,42.0
elimination,caregiver_2_3,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_2_3,none,f1_recall_structural_target_band,0.37,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05143992840556899,bueno,0.0007809374886359,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,84.0
elimination,caregiver_full,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_full,none,f1_recall_structural_target_band,0.37,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05143992840556899,bueno,-0.0003872868104295,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,126.0
elimination,psychologist_1_3,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_1_3,none,f1_recall_structural_target_band,0.39,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05484200302221812,muy_bueno,0.0740483570031917,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,50.0
elimination,psychologist_2_3,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_2_3,none,f1_recall_structural_target_band,0.37,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05143992840556899,bueno,-0.0003872868104295,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,101.0
elimination,psychologist_full,hybrid_structural_mode_rescue_v1,hgb,structural_ranked_full,none,f1_recall_structural_target_band,0.37,0.8070175438596491,0.8846153846153846,0.9742990654205608,0.9294572250179727,0.8440366972477065,0.9394095974119339,0.8859817813765182,0.05143992840556899,bueno,1.81824793621388e-06,REJECT_AS_PRIMARY,hgb_ultra_conservative_v1,151.0
