feature,importance_mean,importance_std
num__conners_conduct_problems,0.02131677018633542,0.012628813617061741
num__cbcl_internalizing_proxy,0.012178881987577684,0.007154492710365434
num__has_conners,0.011284472049689498,0.00962567198720174
num__has_sdq,0.002221118012422374,0.0018427079805738312
num__sdq_total_difficulties,0.0017788819875776297,0.0015114577254580056
num__swan_total,0.0016944099378881639,0.0016970526376035705
cat__sex_assigned_at_birth_Female,0.0008000000000000007,0.0016000000000000014
num__release,0.0006211180124223725,0.0023240107992385187
num__cbcl_externalizing_proxy,0.0003577639751552564,0.00043816959374006815
num__age_years,0.0001788819875776282,0.003731455361414906
num__sdq_emotional_symptoms,0.0,0.0
num__cbcl_anxious_depressed_proxy,0.0,0.0
num__cbcl_aggressive_behavior_proxy,0.0,0.0
num__has_cbcl,0.0,0.0
num__conners_total,0.0,0.0
num__conners_hyperactivity,0.0,0.0
num__swan_inattention_total,0.0,0.0
num__swan_hyperactive_impulsive_total,0.0,0.0
num__sdq_conduct_problems,-7.453416149063585e-05,0.008389117046923009
num__cbcl_rule_breaking_proxy,-8.447204968946576e-05,0.002565082335939177
num__cbcl_attention_problems_proxy,-0.0008844720496894443,0.00316231816282876
num__has_swan,-0.0016000000000000014,0.0037547138177969307
num__sdq_hyperactivity_inattention,-0.0018633540372671176,0.00248447204968949
cat__sex_assigned_at_birth_Male,-0.004168944099378913,0.0028028720933642756
num__sdq_impact,-0.005947826086956565,0.0014763367612539854
