domain,mode,source_campaign,model_family,feature_set_id,calibration,threshold_policy,threshold,precision,recall,specificity,balanced_accuracy,f1,roc_auc,pr_auc,brier,quality_label,overfit_gap_train_val_ba,final_class,config_id,n_features
conduct,psychologist_full,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v11,none,precision_recovery,0.5399999999999999,0.8562874251497006,0.89375,0.925,0.909375,0.8746177370030581,0.9748046875,0.948410786024648,0.062206107554836,bueno,0.0287511648000901,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,56.0
depression,caregiver_1_3,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v11,none,recall_target_guard,0.5399999999999999,0.8085106382978723,0.926829268292683,0.9547738693467336,0.9408015688197084,0.8636363636363636,0.97708052457409,0.8381279998498211,0.0517434923300924,bueno,0.0524852901959265,PRIMARY_WITH_CAVEAT,rf_plus_train_only_oversample,42.0
depression,caregiver_2_3,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v11,none,precision_recovery,0.5199999999999999,0.8470588235294118,0.8780487804878049,0.9673366834170856,0.9226927319524452,0.8622754491017964,0.9787044981002574,0.8580435913991299,0.046501106971563,bueno,0.0547585679417076,ROBUST_PRIMARY,rf_plus_deep_controlled,69.0
depression,caregiver_full,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v10,isotonic,recall_target_guard,0.4699999999999999,0.8089887640449438,0.8780487804878049,0.957286432160804,0.9176676063243044,0.8421052631578947,0.9747824488295134,0.8627960639110135,0.0415852128828982,aceptable,0.0217140872423833,PRIMARY_WITH_CAVEAT,rf_calibrated_regularized,27.0
depression,psychologist_1_3,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v11,none,recall_target_guard,0.4837963640515869,0.8020833333333334,0.9390243902439024,0.9522613065326632,0.9456428483882828,0.8651685393258427,0.9776320627527884,0.8626651727760357,0.0466243194907455,bueno,0.0382567108887615,PRIMARY_WITH_CAVEAT,rf_plus_deep_controlled,11.0
depression,psychologist_2_3,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v11,none,precision_recovery,0.57,0.8571428571428571,0.8780487804878049,0.9698492462311558,0.9239490133594804,0.8674698795180723,0.9788577031498958,0.8578131325823328,0.0489051667165241,bueno,0.0506271592806822,ROBUST_PRIMARY,rf_plus_train_only_oversample,83.0
depression,psychologist_full,hybrid_global_contract_compatible_rf_champion_selection_v13,rf,same_inputs_v10,sigmoid,recall_target_guard,0.3627106869338548,0.7849462365591398,0.8902439024390244,0.949748743718593,0.9199963230788086,0.8342857142857143,0.9717183478367446,0.8245791776503679,0.0487516434420852,aceptable,0.0419265384154852,PRIMARY_WITH_CAVEAT,rf_calibrated_regularized,150.0
elimination,caregiver_1_3,hybrid_elimination_v14_real_anti_clone_rescue,rf,same_inputs_v13,none,joint_anti_clone_threshold_tuning,0.7621616091094605,0.8363636363636363,0.8846153846153846,0.9789719626168224,0.9317936736161034,0.8598130841121495,0.9567307692307692,0.8932926272751122,0.0728182623595568,aceptable,,REJECT_AS_PRIMARY,rf_v14_guard_randomized,4.0
elimination,caregiver_2_3,hybrid_elimination_v14_real_anti_clone_rescue,rf,same_inputs_v13,none,joint_anti_clone_threshold_tuning,0.5601072169221989,0.734375,0.9038461538461539,0.9602803738317757,0.9320632638389648,0.8103448275862069,0.9508896477354422,0.8606195074052196,0.1285448510648098,aceptable,,HOLD_FOR_LIMITATION,rf_v14_guard_randomized,7.0
elimination,caregiver_full,hybrid_elimination_v15_caregiver_full_metric_rescue,rf,same_inputs_v14,isotonic,max_f1_precision_guard,0.7499999999999999,0.7384615384615385,0.9230769230769232,0.9602803738317756,0.9416786484543492,0.8205128205128205,0.9792640186915887,0.7475032983542711,0.0296692139878511,aceptable,,PRIMARY_WITH_CAVEAT,rf_v14_calibrated_isotonic,9.0
elimination,psychologist_1_3,hybrid_elimination_v14_real_anti_clone_rescue,rf,same_inputs_v13,isotonic,joint_anti_clone_threshold_tuning,0.2799999999999999,0.7246376811594203,0.9615384615384616,0.955607476635514,0.9585729690869876,0.8264462809917356,0.9772196261682244,0.7274331146368022,0.0308011804790885,aceptable,,HOLD_FOR_LIMITATION,rf_v14_calibrated_isotonic,5.0
elimination,psychologist_2_3,hybrid_elimination_v14_real_anti_clone_rescue,rf,same_inputs_v13,none,joint_anti_clone_threshold_tuning,0.6599999999999999,0.7352941176470589,0.9615384615384616,0.9579439252336448,0.9597411933860532,0.8333333333333334,0.9776464773544212,0.6970361089101744,0.0362578171802471,aceptable,,PRIMARY_WITH_CAVEAT,rf_calibrated_regularized,9.0
elimination,psychologist_full,hybrid_elimination_v14_real_anti_clone_rescue,rf,same_inputs_v13,isotonic,joint_anti_clone_threshold_tuning,0.5249999999999999,0.7352941176470589,0.9615384615384616,0.9579439252336448,0.9597411933860532,0.8333333333333334,0.9795111430625448,0.7669546564992382,0.0295704570992494,aceptable,,PRIMARY_WITH_CAVEAT,rf_calibrated_regularized,12.0
