feature,importance_mean,importance_std
num__ari_sr_impairment_item,0.00755269320843086,0.007072929098824543
num__sdq_total_difficulties,0.005327868852459061,0.0010038892388455523
num__sdq_prosocial_behavior,0.005327868852459061,0.0016393442622950618
num__has_ysr,0.005327868852459039,0.0016393442622951058
num__ari_p_impairment_item,0.00450819672131153,0.0008196721311475308
num__has_sdq,0.004508196721311508,0.0015334661421204843
num__sdq_impact,0.004098360655737765,0.0
num__cbcl_externalizing_proxy,0.0036885245901639553,0.0015334661421204962
num__ysr_aggressive_behavior_proxy,0.002868852459016402,0.0010038892388456067
num__icut_uncaring,0.0024590163934426366,0.0015334661421204962
num__cbcl_aggressive_behavior_proxy,0.001483216237314533,0.00635077250192464
num__age_years,0.0012295081967212962,0.0010038892388455523
num__has_ari_sr,0.0012295081967212962,0.0010038892388455523
num__cbcl_internalizing_proxy,0.0008196721311475308,0.0010038892388455523
num__release,0.0008196721311475086,0.0016393442622951004
num__has_cbcl,0.0004098360655737654,0.0008196721311475309
num__has_icut,0.0004098360655737654,0.0008196721311475308
num__icut_total,0.0,0.0
cat__sex_assigned_at_birth_Female,0.0,0.0
num__ysr_rule_breaking_proxy,0.0,0.0
num__ysr_internalizing_proxy,0.0,0.0
num__ysr_externalizing_proxy,0.0,0.0
num__ysr_attention_problems_proxy,0.0,0.0
num__ysr_anxious_depressed_proxy,0.0,0.0
num__icut_callousness,0.0,0.0
num__sdq_peer_problems,0.0,0.0
num__cbcl_anxious_depressed_proxy,0.0,0.0
num__sdq_emotional_symptoms,0.0,0.0
num__ari_p_symptom_total,0.0,0.0
num__ari_sr_symptom_total,0.0,0.0
cat__sex_assigned_at_birth_Male,0.0,0.0
num__sdq_hyperactivity_inattention,-0.0004098360655737876,0.0008196721311475752
num__cbcl_attention_problems_proxy,-0.0016393442622951282,0.0015334661421204962
num__cbcl_rule_breaking_proxy,-0.0024590163934427034,0.0008196721311475308
num__icut_unemotional,-0.00450819672131153,0.0015334661421204487
num__sdq_conduct_problems,-0.0057377049180328266,0.0015334661421204487
num__has_ari_p,-0.006967213114754123,0.0016393442622950618
