feature,importance_mean,importance_std
num__cbcl_068,0.004181361673110629,0.0011266395663582136
num__ari_sr_04,0.003969216096000205,0.0016917609544520051
num__icut_total,0.003830180331222577,0.0011520014602137447
num__cbcl_084,0.0034984365694862964,0.0010075094348277606
num__mfq_p_01,0.0034984362094087063,0.0010062151789968065
num__ari_sr_symptom_total,0.003305721529766714,0.0014815896654095599
num__cbcl_073,0.0033039136527734936,0.0
num__swan_11,0.003149375376261143,0.0011678035774764072
num__cbcl_001,0.003148476782017129,0.0005234416856435702
num__ari_sr_01,0.002739942076060542,0.0006042272842111145
num__cbcl_062,0.0026422306732670985,0.0008103928356375632
num__icut_unemotional,0.0026422306732670985,0.0008103928356375632
num__cbcl_053,0.0026239596656100874,0.00167167963265064
num__cbcl_089,0.0025068119891008102,0.0017735237497594747
num__icut_21,0.0025068119891007877,0.0004285528925466409
num__icut_03,0.002506229716148978,0.0008008156364644653
num__icut_uncaring,0.0024451030160459464,0.0004294053183637736
num__cbcl_rule_breaking_proxy,0.002391779477079403,0.0011293334757063464
num__sdq_peer_problems,0.002391621032709068,0.0014093517904364594
num__cbcl_116,0.002390722074874252,0.0009447453442833156
num__cbcl_060,0.0022925355428274675,0.0005248679572665291
num__icut_09,0.0022925355428274675,0.0005248679572665291
num__swan_07,0.002274789677491973,0.0009325796053001578
num__sdq_impact,0.0021940806760121,0.0012841172587257658
num__scared_sr_08,0.0021770279015527415,0.0006909108731776571
num__cbcl_085,0.002159439553061504,0.0006022802193535132
num__icut_05,0.0020790005375447063,0.001440307856170874
num__has_cbcl,0.001997805809416997,0.0012257575824483173
num__cbcl_internalizing_proxy,0.0019517143000508997,0.0021821652295321223
num__has_ari_sr,0.0018812407659371199,0.0011190791988393354
num__icut_17,0.0018648828992325229,0.0011290958929995284
num__icut_18,0.0018639826502808265,0.0004285528925466409
num__icut_19,0.0018639826502808265,0.0004285528925466409
num__cbcl_112,0.0018633979942200396,0.000802686887616917
num__cbcl_055,0.0017660018195085891,0.0015211677436580732
num__cbcl_118,0.0017651019353658094,0.001106882645990419
num__cbcl_086,0.001749059296743205,0.0016712915425582428
num__swan_01,0.0017311538997781596,0.001053228729634892
num__sdq_04,0.0017309967465247045,0.0013477701379884743
num__cbcl_063,0.0016515067019108986,0.0014775553781313216
num__cbcl_067,0.0016506064529592025,0.0010447898153076395
num__cbcl_115,0.0016497062040075061,0.0
num__ari_p_05,0.0016497062040075061,0.0
num__ari_p_impairment_item,0.0016497062040075061,0.0
num__icut_13,0.0016497062040075061,0.0
num__cbcl_097,0.0016485368918859322,0.0009595809084942612
num__icut_11,0.00163281021447792,0.0010343474598438732
num__ari_p_07,0.0016150643491424255,0.0012808896211897102
