feature,importance
num__icut_total,0.03451436652470697
num__comorbidity_count_5targets,0.03315155650137434
num__cbcl_rule_breaking_proxy,0.029614959695672127
num__cbcl_externalizing_proxy,0.02953821010389805
num__ari_p_symptom_total,0.027491511500828958
num__cbcl_aggressive_behavior_proxy,0.023892814882702073
num__icut_uncaring,0.022648156028971106
num__cbcl_056,0.020450870189355614
num__ari_sr_symptom_total,0.020168950260807998
num__cbcl_067,0.019418551509489335
num__cbcl_074,0.018366881701322217
num__cbcl_072,0.0169253718413608
num__cbcl_076,0.014520160431956473
num__icut_callousness,0.014408982809157856
num__cbcl_082,0.014342993869016671
num__cbcl_062,0.014194291199875054
num__cbcl_064,0.013719165243533159
num__cbcl_061,0.013581562468623415
num__cbcl_071,0.013211595467832892
num__ari_sr_impairment_item,0.012976384927662577
num__cbcl_089,0.011914811133817614
num__cbcl_070,0.011800764429480522
num__cbcl_065,0.011658975858709624
num__ari_p_03,0.011489840304808447
num__cbcl_066,0.011421600630587576
num__icut_14,0.011150581620318548
num__icut_21,0.009731400698155626
num__icut_20,0.009705593489477679
num__cbcl_058,0.00969384048626691
num__cbcl_063,0.00945058652357143
num__icut_unemotional,0.009174929319096773
num__icut_04,0.00908669691818742
num__ari_p_impairment_item,0.008768122608171978
num__icut_11,0.008684815920584224
num__icut_10,0.008499913298543113
num__icut_08,0.008253353978157884
num__ari_sr_06,0.008039580980288672
num__icut_16,0.007972666833279685
num__cbcl_090,0.007873405717565262
num__icut_13,0.007853073018175932
num__cbcl_083,0.00737470406544088
num__ari_sr_04,0.007318179481869522
num__icut_09,0.0072803776808795205
num__cbcl_078,0.007029631318223489
num__ari_p_06,0.007000894671259951
num__ari_p_02,0.006871838733260383
num__cbcl_081,0.00685332562639388
num__cbcl_057,0.006818851347269555
num__icut_15,0.00672516902300234
num__cbcl_073,0.006614017063046579
num__cbcl_attention_problems_proxy,0.006494039266803879
num__ari_sr_01,0.006278972804256763
num__cbcl_060,0.0062631213843348426
num__cbcl_086,0.006242930164624776
num__icut_24,0.006095427217568104
num__cbcl_069,0.006069687686780043
num__cbcl_068,0.006058235275116268
num__icut_06,0.006038563610195674
num__icut_12,0.005985969487614235
num__cbcl_077,0.005755463247767777
num__ari_p_01,0.005465770806278328
num__sdq_total_difficulties,0.0054476376080254746
num__cbcl_084,0.0053188230684102535
num__ari_sr_07,0.005318393217354475
num__icut_07,0.005184465836034681
num__ari_sr_02,0.004972620621268514
num__ari_sr_05,0.004917675378729268
num__sdq_conduct_problems,0.004810453901086195
num__ari_sr_03,0.004680095015867878
num__cbcl_088,0.004468027697086672
num__icut_19,0.004190601447934297
num__cbcl_085,0.004095533029481137
num__icut_17,0.004025571900440684
num__ari_p_07,0.0039481278404846195
num__sdq_hyperactivity_inattention,0.003945722725437916
num__cbcl_079,0.003856068134255618
num__cbcl_037,0.003817415929266427
num__cbcl_080,0.0036579263729295194
num__age_years,0.0035770263821830834
num__icut_02,0.003543173207367753
num__cbcl_055,0.003523801376879417
num__sdq_emotional_symptoms,0.0034762931234383824
num__sdq_04,0.003470133235706505
num__cbcl_internalizing_proxy,0.0033502610180743226
num__icut_03,0.0032739252081817696
num__cbcl_087,0.0032687037895311358
num__cbcl_033,0.003247190895422829
num__sdq_peer_problems,0.0031729878823472594
num__icut_22,0.0031195921010164986
num__cbcl_034,0.003094090170235126
num__sdq_prosocial_behavior,0.002954605226915762
num__cbcl_anxious_depressed_proxy,0.00291129665628173
num__cbcl_054,0.002909440052835205
num__cbcl_042,0.0028992887288784353
num__cbcl_031,0.00275743197372298
num__sdq_15,0.0027102545220608165
num__icut_05,0.002593424093588642
num__cbcl_050,0.0024963379710379223
num__ari_p_05,0.002470588425823899
num__ari_p_04,0.002463635509071779
num__sdq_22,0.0023563102438174228
num__cbcl_049,0.0022244315024971748
num__cbcl_044,0.0021739985753429286
num__sdq_25,0.0020448474107636165
num__sdq_12,0.0020184145358542365
num__sdq_11,0.001964665862106513
num__cbcl_059,0.0019315164686563634
num__sdq_19,0.0018835615449257854
num__cbcl_075,0.00187858302238118
num__cbcl_051,0.0018435581291722301
num__icut_23,0.0017453804075323897
num__icut_01,0.0017156906549842335
num__sdq_20,0.001703066642860651
num__cbcl_004,0.0016628323448698832
num__sdq_24,0.0015995154805883113
num__cbcl_094,0.0015705811133192883
num__sdq_10,0.0015514528247881731
num__sdq_impact,0.0015303698523396459
num__sdq_08,0.0015178518211439917
num__sdq_16,0.0015002985166705759
num__cbcl_052,0.0014355616644380759
num__sdq_21,0.0014215720121823214
num__sdq_07,0.001418504089764477
num__cbcl_036,0.0013978926541224257
num__sdq_01,0.0013880809062300785
num__sdq_13,0.0013514139580269784
num__cbcl_012,0.0013444635556077284
num__cbcl_041,0.0013251424447061923
num__cbcl_029,0.0013147820300689465
num__cbcl_040,0.0012869176793974541
num__cbcl_045,0.0012477065108646226
num__cbcl_097,0.0012460629276468084
num__cbcl_038,0.0012147814991535877
num__cbcl_011,0.0012049758628811388
